id,vehicle_type,city
1745,car,London
1522,car,Milan
6784,motorcycle,Milan
5178,car,Rome
4994,motorcycle,Rome
3217,car,Milan
6772,car,London
4833,motorcycle,Rome
5423,car,Milan
1147,car,Milan
6522,car,Milan
6656,motorcycle,Madrid
1187,car,London
5986,car,Madrid
425,car,Rome
1733,car,London
6205,motorcycle,Milan
5786,car,London
3280,motorcycle,Milan
1711,car,London
5081,motorcycle,Milan
4619,car,Rome
1452,van,Milan
4683,car,Madrid
7925,car,Milan
5167,car,Rome
440,car,London
3761,car,London
5529,car,Rome
2285,motorcycle,Madrid
502,car,Rome
3083,car,Rome
8375,car,Rome
4427,motorcycle,Milan
4812,car,Milan
3510,car,Milan
5858,car,Madrid
6791,car,London
146,car,Milan
9,car,Madrid
3936,car,Milan
4256,car,Milan
3639,car,Milan
4041,car,Milan
6904,car,Milan
1250,motorcycle,Rome
2165,car,Rome
7080,car,Rome
8034,car,Madrid
2296,car,Rome
2021,car,Milan
4722,car,Milan
6286,car,Rome
6022,motorcycle,Milan
2264,car,London
3141,car,Madrid
3705,car,Madrid
3886,car,Milan
6970,car,Milan
7965,car,Madrid
5018,car,Rome
5156,car,Milan
2117,car,Madrid
2894,car,Milan
1214,car,Rome
5300,car,Milan
7638,car,Milan
7704,motorcycle,Milan
7463,car,Rome
3776,car,Milan
2370,motorcycle,London
7546,car,London
1075,car,Madrid
8557,car,Rome
7863,motorcycle,London
922,van,Rome
4346,car,Rome
5331,car,Milan
3744,motorcycle,Milan
7624,car,Rome
4878,car,London
8169,car,Rome
5555,car,Rome
5730,car,Milan
6336,motorcycle,London
2379,car,Milan
2751,car,Rome
4950,motorcycle,Madrid
7829,car,Milan
5923,car,Rome
4647,motorcycle,Rome
5097,car,Rome
4537,motorcycle,Madrid
6389,car,Milan
5220,car,Madrid
1916,car,Rome
1024,car,Rome
8385,car,Rome
2298,car,Rome
5064,car,Rome
3340,car,Milan
139,car,Madrid
1786,car,Rome
1379,car,Rome
4056,car,Madrid
1709,car,Rome
4138,car,Rome
8480,car,Milan
5383,car,Milan
6944,car,Madrid
2101,car,Milan
347,motorcycle,Rome
6959,car,London
1974,car,Milan
75,car,Madrid
3620,car,Milan
3781,car,Madrid
6583,car,Rome
3162,car,Milan
6545,car,Milan
3329,car,Rome
832,car,Rome
7247,car,London
8155,car,Rome
4155,car,Rome
1768,car,Milan
5461,motorcycle,Milan
1618,car,London
6753,car,Rome
4064,car,Rome
505,car,Milan
3091,car,Milan
7008,car,Rome
3759,car,Madrid
8120,car,Milan
7428,car,Milan
2185,car,Milan
7985,motorcycle,Madrid
7728,car,London
4997,car,Milan
4839,van,Milan
6935,car,Madrid
2996,car,Rome
1805,van,Rome
6767,car,Madrid
911,car,Milan
8419,car,London
2204,car,Rome
2242,car,Rome
8252,car,Madrid
7812,car,London
1886,motorcycle,Milan
4198,car,London
5492,motorcycle,Milan
6608,car,London
4050,car,London
3322,motorcycle,Milan
418,car,London
6726,car,Milan
5498,motorcycle,Milan
8006,car,Rome
7486,car,Milan
6109,car,Milan
1278,van,Milan
6569,van,Madrid
1524,car,Madrid
1927,car,Milan
3056,car,Rome
6349,car,Rome
4074,car,Milan
7056,car,London
8599,motorcycle,Milan
764,car,Madrid
3012,car,Milan
8321,motorcycle,Rome
1742,car,Rome
2473,car,Madrid
889,motorcycle,London
4804,van,Rome
6539,car,Milan
7055,car,Milan
1931,car,Milan
320,car,Madrid
3111,car,Rome
4893,car,Milan
6067,car,London
5028,car,Milan
8157,car,Rome
6590,car,Milan
686,car,Milan
3432,motorcycle,Madrid
6930,car,London
8262,car,Rome
5114,car,Rome
2358,car,Milan
5265,motorcycle,Milan
6410,car,Rome
679,car,Milan
5872,car,Milan
4774,car,Milan
6616,car,Madrid
8037,car,Madrid
65,car,Milan
602,van,Milan
4685,car,Madrid
2976,car,Rome
3402,car,Milan
224,car,Milan
6949,car,Madrid
7174,motorcycle,Milan
785,car,London
4149,car,London
470,car,Rome
1073,car,Rome
5380,car,Milan
4304,motorcycle,Madrid
3270,van,Rome
6905,car,Rome
643,car,Rome
4157,motorcycle,Milan
709,car,Rome
5273,car,Rome
4744,car,Milan
8359,car,Rome
2137,car,Milan
1357,car,London
204,van,Rome
6895,car,Milan
1154,motorcycle,Madrid
3949,car,Milan
783,car,Milan
2542,car,London
2814,car,Rome
4694,car,Madrid
7584,motorcycle,Milan
5521,car,Rome
2333,car,Rome
5225,motorcycle,Milan
5200,car,Milan
77,car,Milan
7881,car,Madrid
1212,car,Milan
5970,motorcycle,Milan
3350,car,Milan
1494,car,Milan
5038,car,Rome
1482,car,London
3668,car,Rome
1985,car,Milan
8167,car,Milan
7449,car,Madrid
1341,car,Milan
1715,motorcycle,Rome
1194,car,London
3517,car,London
644,car,Rome
7094,car,London
2533,car,Madrid
7349,car,Rome
6917,car,London
7479,van,Rome
5906,car,Rome
6499,car,London
2246,car,Madrid
1485,car,Rome
78,car,Rome
8303,car,Milan
3675,car,London
1735,car,Milan
6028,car,Rome
895,motorcycle,Milan
2010,car,Milan
3124,motorcycle,London
3782,car,Madrid
8304,motorcycle,Milan
2997,car,Rome
3133,car,Rome
3758,car,Milan
4671,car,Rome
8338,car,Milan
2341,car,Milan
8604,car,London
4953,motorcycle,London
5587,car,Milan
638,motorcycle,Rome
7431,car,Madrid
4757,motorcycle,Milan
7389,car,Rome
2937,car,Madrid
6870,car,Madrid
6400,car,Rome
1085,car,Rome
35,car,Milan
1030,car,Milan
1240,car,Milan
6618,car,Milan
7635,car,Madrid
1174,car,Milan
5682,car,Milan
7519,car,Milan
6264,motorcycle,Milan
7436,car,Milan
7593,car,Rome
1376,car,Milan
3202,car,Rome
1455,car,London
5385,van,Rome
1719,car,Milan
16,car,Rome
1559,car,Milan
2693,car,Rome
1955,car,Rome
2580,motorcycle,Madrid
5717,car,London
5502,car,Milan
7759,car,Milan
1884,car,London
910,car,Milan
1454,motorcycle,Rome
6537,car,London
5215,car,Milan
4784,car,Madrid
457,car,Milan
8655,car,Rome
5880,motorcycle,Milan
3701,car,Milan
7743,car,Milan
5732,car,London
4136,car,Rome
3595,motorcycle,Madrid
3570,car,London
7610,motorcycle,Rome
8548,car,Rome
475,motorcycle,Milan
8577,car,Rome
3638,car,Milan
3011,car,Rome
8345,motorcycle,London
7103,car,Milan
499,car,Milan
2702,car,Milan
2888,car,Milan
3220,car,Rome
2596,car,London
4260,car,Rome
6683,car,London
3379,motorcycle,Milan
4856,motorcycle,Rome
5015,car,Madrid
1465,car,Milan
283,car,London
1625,car,Madrid
5381,motorcycle,London
776,car,Milan
3527,car,Milan
611,motorcycle,Milan
1593,motorcycle,Madrid
4297,car,Rome
5876,car,Madrid
6380,car,Rome
6321,car,Milan
2712,car,Rome
4443,motorcycle,Rome
977,motorcycle,Milan
8134,car,Milan
5936,car,Madrid
7095,car,London
4490,car,Milan
2401,car,Madrid
5889,car,Milan
1094,car,Milan
2932,car,London
3006,car,Rome
1890,car,Rome
7990,car,Milan
6338,car,Madrid
7400,car,Madrid
68,car,Rome
2340,car,Milan
6399,car,Milan
7246,car,Rome
1141,car,Milan
7254,car,Milan
136,car,Rome
7883,motorcycle,Rome
7378,car,Milan
1865,car,Milan
8307,car,Rome
7942,car,Milan
119,motorcycle,Madrid
7857,car,Madrid
8045,car,Rome
6065,car,London
7570,car,Madrid
2103,car,Milan
8277,motorcycle,Milan
5119,car,Rome
3869,car,Milan
1681,car,London
5635,car,Milan
836,car,London
6556,car,Milan
2768,car,London
2822,car,London
2436,car,Madrid
5415,car,London
339,motorcycle,Milan
4044,car,Milan
3045,car,Madrid
5523,car,Rome
1978,car,Milan
89,car,London
3916,car,London
2478,car,Milan
3092,car,Rome
2852,car,Rome
7159,car,Milan
3188,car,Rome
4601,car,Rome
1808,car,Madrid
1545,car,Milan
604,car,Milan
572,car,Milan
1954,car,London
2391,car,Milan
2084,car,Madrid
7792,car,Rome
2502,car,Milan
3008,car,Rome
7302,car,London
1873,car,Milan
2192,van,London
6249,car,Rome
2805,car,London
1399,car,Milan
1731,car,Madrid
2193,motorcycle,Rome
4229,car,Milan
7921,car,Milan
1740,car,London
6222,van,Milan
3942,car,Milan
2180,car,Milan
6534,car,Milan
6868,car,London
6519,motorcycle,Rome
7501,car,Rome
2501,car,London
420,car,London
2560,motorcycle,Rome
6171,motorcycle,Madrid
2221,car,Milan
1737,car,Milan
1190,car,Rome
2189,car,London
3446,car,Milan
4642,car,Madrid
8292,car,Milan
7959,motorcycle,Madrid
4894,car,Milan
2227,car,Milan
2199,car,Milan
495,car,Rome
3310,car,London
2491,car,London
8102,car,Rome
5854,car,London
7444,car,Madrid
8231,car,Milan
5861,car,Rome
7609,car,Madrid
5608,car,Madrid
478,motorcycle,Milan
8344,car,Milan
5493,car,Milan
4805,car,London
1667,car,Milan
1276,car,Rome
994,motorcycle,London
3626,motorcycle,Rome
7711,car,Milan
2587,car,Milan
6546,car,Milan
7755,car,Milan
1729,motorcycle,Milan
6834,car,London
5648,car,Rome
3897,car,Rome
3248,car,Milan
5688,car,Rome
1803,motorcycle,Rome
2525,car,Milan
7765,motorcycle,Madrid
2787,car,Milan
1557,car,Milan
7014,car,Milan
1981,car,Madrid
6902,car,Rome
1096,car,Rome
5840,car,London
942,car,Milan
7380,car,Milan
7429,motorcycle,London
8251,car,Madrid
4003,car,Milan
4745,car,Madrid
3892,car,Milan
5344,motorcycle,Milan
3682,motorcycle,Rome
2804,car,Milan
5998,motorcycle,Milan
4552,van,Milan
33,motorcycle,Milan
307,car,Rome
2954,car,Rome
2504,car,Milan
3821,car,Milan
1270,car,Milan
6183,car,Madrid
5293,car,Madrid
3274,car,Rome
8294,car,Milan
5728,van,London
1355,car,Rome
7973,motorcycle,Rome
5920,van,Rome
1784,car,Milan
1368,motorcycle,Milan
8598,car,Milan
5474,car,Milan
2178,motorcycle,Milan
1022,motorcycle,Milan
937,car,Rome
6058,car,Milan
269,car,Milan
6996,car,Milan
6950,motorcycle,Rome
1300,car,Milan
5429,car,London
7859,car,Rome
8264,car,Milan
7156,car,Milan
2863,car,London
453,car,Madrid
1021,car,Rome
7493,car,Milan
7472,motorcycle,Milan
5217,car,Milan
1345,motorcycle,Milan
6435,car,Milan
5116,motorcycle,Madrid
8156,car,Milan
5099,car,Rome
3779,car,London
2355,car,Milan
6253,car,Rome
7020,car,Rome
5347,motorcycle,Madrid
8327,car,Rome
8225,motorcycle,Milan
6265,car,Milan
2154,car,Milan
56,car,Rome
5604,motorcycle,Milan
4709,van,Milan
1303,car,Madrid
4231,car,Madrid
4060,car,Milan
1170,car,Milan
1510,car,Milan
6272,car,Milan
6131,car,Rome
5201,motorcycle,Milan
8064,van,Rome
4052,car,Milan
3523,car,Milan
6513,car,Milan
4318,motorcycle,Milan
3749,car,Milan
3275,car,Madrid
8152,car,Milan
7656,car,Madrid
3147,car,Milan
635,van,Milan
4144,car,Rome
3817,car,Madrid
3677,car,Rome
5955,car,Milan
812,car,Madrid
1038,car,Madrid
8523,car,Rome
2778,car,Rome
2215,motorcycle,Milan
3823,car,Milan
5676,car,Rome
4703,car,Milan
2118,car,London
4912,motorcycle,Milan
5772,car,Milan
1721,car,Rome
4072,car,Milan
1549,car,Milan
6024,car,London
6805,car,Rome
2799,car,London
2288,motorcycle,Milan
2105,motorcycle,Rome
2499,motorcycle,Milan
3196,car,Milan
7578,car,Milan
7576,car,London
4397,car,Rome
7882,motorcycle,Milan
2832,car,Milan
3025,car,Madrid
1648,car,London
7112,car,Madrid
6835,car,Milan
484,car,Rome
4819,car,Rome
6984,car,Milan
6929,car,Madrid
7592,car,Rome
5177,car,Madrid
8111,motorcycle,London
372,car,Rome
7450,car,Rome
3882,motorcycle,Rome
1026,car,Milan
1935,car,Milan
5805,car,London
3763,car,Rome
7565,car,Rome
5734,car,Milan
5412,car,London
2684,car,Rome
4879,car,London
1109,car,Madrid
2723,motorcycle,Milan
2557,car,Milan
6259,motorcycle,Milan
763,motorcycle,Rome
4922,car,Rome
4233,van,Milan
7157,motorcycle,Milan
4026,van,Rome
3769,car,London
5673,car,Milan
2547,car,Milan
5537,car,Milan
6292,car,Milan
5052,motorcycle,Milan
2356,car,Milan
5384,car,Rome
2415,car,Milan
2757,car,London
8471,car,Milan
5552,motorcycle,Milan
6404,car,Milan
6937,van,Rome
1037,car,Madrid
6148,car,Milan
5572,car,London
3460,car,Milan
7049,motorcycle,Madrid
8339,car,Milan
4206,car,Rome
7272,car,Madrid
7160,van,Milan
244,car,London
7587,car,Rome
2028,car,Rome
6696,car,Milan
3014,car,Milan
3469,motorcycle,Madrid
101,car,Milan
2419,car,Madrid
5288,car,Rome
3519,car,Milan
3296,car,Milan
1822,car,Milan
8287,car,Milan
2403,motorcycle,Milan
6658,car,Madrid
3824,car,Rome
1402,car,Madrid
8176,car,Milan
8266,car,Rome
8576,car,Milan
8114,car,Rome
4542,car,London
5127,car,Milan
4746,motorcycle,London
5443,motorcycle,Madrid
8247,car,Milan
3495,car,Rome
7178,car,Milan
1441,car,Rome
4924,car,Rome
1693,motorcycle,Rome
1662,car,Milan
4132,van,Milan
8103,car,Milan
6867,car,Rome
7229,car,Rome
3377,car,Rome
2532,motorcycle,Milan
5371,motorcycle,Madrid
3080,car,Milan
6685,car,Milan
824,motorcycle,Rome
5806,car,Milan
6386,car,Rome
7239,car,Rome
8271,motorcycle,Milan
8209,car,Milan
576,car,Milan
6549,car,Rome
336,car,Rome
3373,car,Milan
8644,car,Milan
1209,motorcycle,Rome
6871,car,Milan
7231,car,Milan
8494,motorcycle,Milan
715,motorcycle,Milan
7729,car,Madrid
7518,car,London
8660,car,Milan
7552,motorcycle,Milan
5778,car,Milan
7310,car,Rome
8242,car,Milan
3407,car,Rome
7478,car,Milan
4364,car,Rome
6524,motorcycle,Milan
2538,car,Madrid
5599,car,Rome
3178,car,Rome
4865,car,Rome
2009,car,Milan
5250,car,Rome
7522,car,Milan
8269,car,Rome
6669,car,Milan
6053,car,Milan
7877,car,Madrid
7074,car,Milan
2742,car,Milan
5822,car,Milan
5221,car,London
4367,car,Madrid
7828,car,Rome
3569,car,Milan
3262,car,Milan
859,car,Rome
6112,car,Milan
1852,car,Rome
5677,car,Milan
246,car,Milan
3276,car,London
5282,motorcycle,Milan
3621,car,Milan
6596,motorcycle,Madrid
1971,car,London
3186,car,Rome
1689,car,Rome
8191,car,Madrid
7267,car,Milan
6795,car,Madrid
6837,motorcycle,Rome
5592,car,Madrid
7107,car,Madrid
3573,car,Rome
1588,car,Madrid
5853,car,Milan
562,car,London
2746,car,Milan
6693,car,Madrid
7764,car,London
580,car,London
1847,motorcycle,Madrid
4122,car,Rome
4570,motorcycle,Milan
5402,van,Rome
4169,car,Milan
5405,motorcycle,Milan
214,car,Madrid
2689,car,Rome
455,car,Madrid
6811,car,London
1175,car,Rome
6925,car,London
1126,van,Milan
8147,car,Rome
1546,car,Milan
2198,car,Madrid
6765,car,Milan
8609,car,London
1221,car,Rome
5618,car,Madrid
7620,car,Rome
6888,car,Rome
6655,motorcycle,Rome
6426,motorcycle,Milan
3497,car,Rome
5678,motorcycle,Milan
3168,car,Milan
3474,car,Madrid
42,car,London
5121,motorcycle,Madrid
5388,car,Rome
5767,car,Rome
4684,motorcycle,Rome
3560,car,Rome
7317,car,London
7323,car,Rome
5738,car,Madrid
3989,car,Milan
448,car,Milan
7991,car,Rome
6503,car,London
3808,car,Milan
421,car,Rome
7585,car,Rome
1089,car,Madrid
2990,van,Milan
4749,motorcycle,London
1983,car,London
7750,car,London
8067,car,Milan
343,car,Rome
1365,car,London
4363,motorcycle,Milan
5033,car,Milan
5706,car,Rome
7795,car,Madrid
7741,motorcycle,Milan
3734,motorcycle,Milan
3947,car,Rome
8144,van,Rome
4429,car,Madrid
6887,car,London
5828,car,Milan
1628,car,Milan
3835,car,Rome
5815,car,Milan
4520,motorcycle,London
2365,car,Madrid
2667,car,Milan
1999,car,Milan
85,car,Rome
5418,car,Milan
2427,car,Milan
3483,car,Rome
2362,motorcycle,Madrid
3952,car,Rome
2625,car,London
701,car,Milan
7037,car,Rome
3718,car,London
5009,car,Milan
2743,motorcycle,Milan
2697,car,Rome
2835,car,London
7600,motorcycle,Milan
3924,car,Milan
7394,motorcycle,Rome
1634,car,Rome
7583,car,London
1790,car,Milan
1419,car,Rome
6847,motorcycle,Rome
253,car,Milan
658,car,Rome
2699,motorcycle,Milan
2434,car,Rome
2556,car,Rome
2912,car,Rome
1328,car,Milan
8014,car,Rome
6538,motorcycle,Milan
2098,motorcycle,Milan
5058,car,London
1950,car,Milan
5821,car,Rome
3326,car,Rome
747,car,London
7330,car,Milan
4092,car,Rome
83,car,Milan
4791,car,Madrid
4440,car,Rome
5130,car,Milan
6777,car,Madrid
5911,car,Milan
3144,car,Milan
1993,car,Milan
426,car,Milan
5542,car,London
6738,car,London
447,car,Milan
248,car,Rome
6945,car,Rome
2042,car,Rome
4211,car,Madrid
5307,car,Rome
2868,car,Rome
3554,car,Milan
1527,car,Rome
7423,car,Milan
1836,car,London
2911,car,Rome
6115,motorcycle,Milan
371,car,Milan
3300,car,Milan
458,car,Milan
2079,car,Milan
8117,motorcycle,Rome
445,car,Milan
6326,car,Rome
5111,car,Milan
2146,motorcycle,Milan
6012,car,London
3290,motorcycle,Milan
5624,motorcycle,Rome
7678,car,London
1417,car,Rome
6236,car,Milan
5793,car,London
8433,car,Madrid
3888,car,London
5910,car,London
873,car,Milan
3088,car,Rome
324,car,Milan
4581,car,Rome
6411,car,London
1639,car,Rome
2430,motorcycle,Milan
6086,car,Milan
6105,car,London
4806,car,Milan
2283,car,Milan
2606,car,London
1031,car,Rome
2217,car,Rome
6554,car,Milan
5235,car,Milan
8648,car,London
7892,car,Rome
700,car,Milan
4655,car,Rome
5450,motorcycle,Milan
867,motorcycle,London
8041,car,London
8088,car,Rome
8013,motorcycle,Madrid
1840,car,London
1387,car,Rome
8174,car,Milan
7148,car,Milan
7672,car,Madrid
3295,car,London
7553,motorcycle,Rome
6094,motorcycle,Milan
3518,car,Rome
5179,car,Milan
558,motorcycle,Milan
736,car,Milan
3771,car,Milan
3386,car,Milan
4495,motorcycle,Rome
1864,car,Rome
2002,car,Rome
3368,car,Milan
3585,car,Milan
4996,motorcycle,Madrid
2360,motorcycle,Milan
5266,car,Rome
8095,car,Rome
1597,car,Milan
6778,van,Rome
3051,car,Rome
7996,car,Rome
7106,car,Rome
6615,motorcycle,London
5232,car,Madrid
183,car,London
7086,car,London
6395,car,Rome
2559,car,Milan
4177,car,Madrid
293,car,Milan
8407,van,Rome
3775,car,Rome
3712,car,Milan
1268,car,Madrid
8551,car,Rome
7209,car,Milan
3209,car,Milan
1018,car,Milan
2719,car,Milan
8622,car,Milan
5456,car,Milan
4038,car,Madrid
3532,car,Milan
8075,car,Rome
4609,car,Milan
6074,car,Milan
5390,motorcycle,Milan
2257,motorcycle,Rome
4376,car,Rome
817,car,Milan
3742,car,Rome
6139,motorcycle,Madrid
6565,car,Milan
4799,car,Milan
4815,car,Milan
5185,car,Milan
1777,car,Milan
3840,car,Rome
5626,car,London
5864,car,London
7984,car,Rome
7926,car,Rome
2354,motorcycle,London
2692,car,Madrid
7856,car,London
1707,car,Milan
3956,car,Madrid
8057,van,Madrid
1907,motorcycle,Rome
1898,car,Milan
6610,car,Rome
2811,car,Milan
1288,car,Milan
422,car,London
5862,car,London
8505,car,Milan
5494,car,Madrid
7480,motorcycle,Milan
7644,car,Rome
5210,motorcycle,Madrid
771,motorcycle,Milan
7594,car,Milan
4900,car,Milan
4888,car,Madrid
1274,car,Milan
6768,car,London
8539,car,Madrid
1327,car,Milan
3277,car,Milan
2381,car,Rome
37,car,Rome
7632,car,Madrid
3900,motorcycle,Milan
5218,car,Rome
2122,car,Rome
6255,car,Rome
3064,car,London
7734,car,Madrid
6114,van,Rome
3473,car,Milan
1435,car,Madrid
5814,car,Madrid
6636,car,Rome
1169,car,Milan
8563,car,Milan
1636,car,Milan
6633,car,Rome
4342,car,Milan
7960,car,Madrid
4489,car,Rome
5775,car,Milan
1093,car,Madrid
2196,motorcycle,Madrid
2414,car,Rome
7825,van,Milan
7661,car,Milan
8367,van,Rome
7358,car,Milan
5758,car,London
1492,car,Rome
7730,van,Milan
7841,car,Milan
1538,motorcycle,Milan
2582,car,Milan
722,car,Milan
7367,car,Madrid
5921,motorcycle,Milan
5360,car,Milan
603,car,Rome
5816,car,Rome
3458,car,Rome
1477,car,Milan
8543,car,Rome
3586,motorcycle,Rome
7250,car,Milan
2489,car,Milan
1508,car,Rome
6175,car,Milan
2272,car,Milan
132,car,Madrid
7345,motorcycle,Milan
8504,car,Milan
363,car,Madrid
3264,car,Rome
5189,car,Milan
5150,motorcycle,Milan
5379,motorcycle,Milan
7806,motorcycle,Rome
961,car,Milan
6111,van,Milan
947,car,Rome
4715,car,Milan
8394,car,Madrid
616,car,Rome
4358,car,Rome
555,car,Milan
3001,car,London
3060,car,Milan
2247,car,Madrid
4971,car,Rome
838,car,Milan
1197,car,London
114,car,Madrid
192,car,Milan
6827,car,Milan
4549,car,Rome
4847,car,London
2612,van,Milan
1043,car,Milan
1416,van,Rome
1573,car,Madrid
446,car,Rome
2485,car,Madrid
5915,car,Rome
818,motorcycle,Rome
8059,car,Milan
1264,motorcycle,Milan
3714,motorcycle,Milan
2920,car,Milan
4327,car,Milan
5913,car,London
4523,car,Milan
955,car,Rome
2339,motorcycle,Milan
610,car,Milan
2791,motorcycle,Milan
1005,car,Milan
1613,car,Milan
4870,car,Milan
8545,car,Milan
4851,car,Madrid
1688,motorcycle,Madrid
2483,motorcycle,Milan
1225,car,Madrid
524,car,Rome
5297,car,Milan
8575,car,Rome
692,car,Rome
4677,motorcycle,Milan
3382,car,Rome
