id,quote_id,product_type,premium,taxes
9796,9311,full,1008.13,211.19
13168,9877,full,150.32,31.49
12897,3097,legal,25.0,1.71
15045,670,legal,25.0,1.71
1255,9777,full,435.96,91.33
2760,7180,full,698.67,146.36
8968,3854,legal,46.13,1.71
26006,9154,legal,25.0,1.71
28119,8506,full,471.68,98.81
9407,8400,legal,46.13,1.71
667,6658,full,1148.84,240.67
8292,727,breakdown,22.9,5.09
7047,888,breakdown,16.89,4.54
20181,6967,breakdown,22.9,5.09
17223,8413,breakdown,16.89,4.54
24015,6455,full,197.47,41.37
6807,5048,legal,25.0,1.71
3321,4626,legal,25.0,1.71
18374,5273,breakdown,22.9,5.09
18068,5885,full,179.6,37.62
25541,6386,legal,25.0,1.71
26805,8765,full,289.74,60.7
4095,9117,full,266.37,55.8
8909,4401,full,335.97,70.38
15586,2970,full,259.15,54.29
18917,627,breakdown,16.89,4.54
21582,7595,breakdown,16.89,4.54
2029,9131,full,443.51,92.91
6818,1628,legal,25.0,1.71
11379,762,full,320.27,67.1
19665,1417,breakdown,16.89,4.54
10897,9375,breakdown,32.4,6.5
23369,8920,full,172.87,36.22
13264,9915,legal,37.5,2.02
28427,3960,legal,46.13,1.71
8530,6125,breakdown,22.9,5.09
11438,6784,breakdown,16.89,4.54
28717,593,breakdown,16.89,4.54
5674,430,legal,46.13,1.71
6218,5034,full,620.52,129.99
26099,4930,legal,46.13,1.71
20142,7704,full,242.72,50.85
25579,1227,legal,37.5,2.02
21212,1617,full,190.12,39.83
3594,5800,breakdown,16.89,4.54
5600,9894,legal,25.0,1.71
16715,2807,full,550.71,115.37
2525,2756,legal,25.0,1.71
5969,1004,none,16.89,4.54
13247,5977,breakdown,16.89,4.54
2786,1987,full,452.48,94.79
1425,6930,breakdown,16.89,4.54
18999,8606,breakdown,16.89,4.54
17592,9311,breakdown,16.89,4.54
27466,5736,full,288.74,60.49
14069,54,breakdown,16.89,4.54
8892,3817,legal,45.0,2.08
7342,1370,legal,25.0,1.71
23639,2485,breakdown,16.89,4.54
11520,3058,legal,37.5,2.02
3974,8682,breakdown,16.89,4.54
7932,6082,breakdown,16.89,4.54
15215,7292,breakdown,16.89,4.54
19182,4168,legal,25.0,1.71
26622,6279,full,224.89,47.11
16002,3486,legal,46.13,1.71
27225,3805,legal,25.0,1.71
11255,7442,full,321.48,67.35
11590,507,legal,46.13,1.71
3028,7511,full,937.1,196.31
11308,8735,breakdown,16.89,4.54
14129,16,legal,25.0,1.71
5586,7307,full,849.67,178.0
9626,5932,full,263.49,55.2
14110,6183,legal,25.0,1.71
28069,8604,breakdown,16.89,4.54
22666,133,breakdown,22.9,5.09
14273,5329,legal,25.0,1.71
12173,1933,breakdown,16.89,4.54
10141,638,breakdown,22.9,5.09
27051,1336,legal,25.0,1.71
28005,8897,full,525.81,110.15
12565,8584,breakdown,16.89,4.54
2372,8147,breakdown,16.89,4.54
28734,1901,breakdown,16.89,4.54
22129,2223,legal,46.13,1.71
23365,1468,full,587.58,123.09
13400,8913,full,252.67,52.94
21539,6228,breakdown,16.89,4.54
23429,4622,full,325.53,68.19
7567,9395,legal,69.23,2.27
4967,885,breakdown,16.89,4.54
5128,2176,full,265.49,55.62
7515,1866,legal,25.0,1.71
22191,4068,breakdown,32.4,6.5
20207,4609,full,287.96,60.32
23246,5874,legal,37.5,2.02
10903,4967,full,521.52,109.25
28172,9021,legal,25.0,1.71
4366,3683,breakdown,22.9,5.09
12425,6793,full,101.2,21.2
26031,5175,breakdown,16.89,4.54
21873,9530,full,200.06,41.91
9545,5234,full,407.88,85.45
29900,1958,breakdown,16.89,4.54
7998,9702,breakdown,16.89,4.54
13279,5256,legal,46.13,1.71
25394,9469,full,307.47,64.41
22501,6445,breakdown,16.89,4.54
6384,7395,full,1426.92,298.92
22524,1889,breakdown,22.9,5.09
16916,6546,full,586.6,122.88
11473,8479,breakdown,22.9,5.09
29919,5409,full,227.27,47.61
2363,813,legal,25.0,1.71
15755,6349,full,990.34,207.46
26650,305,full,222.97,46.71
16806,743,full,303.75,63.63
9935,7287,legal,37.5,2.02
10496,8302,breakdown,22.9,5.09
13557,1632,breakdown,16.89,4.54
13317,105,full,310.9,65.13
11665,8287,breakdown,25.9,5.91
13538,7027,breakdown,22.9,5.09
17832,6201,legal,25.0,1.71
2766,3393,full,150.32,31.49
25472,2314,full,207.92,43.56
7048,6371,legal,25.0,1.71
21250,467,breakdown,16.89,4.54
13353,3354,breakdown,16.89,4.54
26832,9323,breakdown,16.89,4.54
27489,6153,breakdown,16.89,4.54
6311,415,full,292.69,61.31
24251,9294,legal,25.0,1.71
27739,3130,legal,37.5,2.02
15187,6145,legal,69.23,2.27
401,2552,full,400.85,83.97
5925,7822,full,442.75,92.75
4603,3537,breakdown,16.89,4.54
708,9498,breakdown,16.89,4.54
11779,1912,legal,25.0,1.71
11802,3788,breakdown,16.89,4.54
10065,1956,breakdown,22.9,5.09
3501,8653,breakdown,16.89,4.54
12286,1822,legal,25.0,1.71
1589,8691,legal,25.0,1.71
8076,6893,full,101.2,21.2
6773,826,breakdown,16.89,4.54
12024,507,breakdown,16.89,4.54
16459,9147,legal,25.0,1.71
26110,7592,breakdown,16.89,4.54
8150,7971,full,411.53,86.21
5555,4926,breakdown,22.9,5.09
23464,6088,breakdown,22.9,5.09
29762,8232,breakdown,16.89,4.54
17234,3186,legal,25.0,1.71
13620,6837,legal,45.0,2.08
21137,1206,full,311.63,65.28
19220,3963,full,622.89,130.49
14317,9470,breakdown,22.9,5.09
3795,9594,legal,25.0,1.71
6645,435,legal,46.13,1.71
8949,5954,legal,25.0,1.71
12634,1398,breakdown,22.9,5.09
19202,1900,full,263.29,55.16
4855,1552,breakdown,16.89,4.54
8212,2155,breakdown,16.89,4.54
18360,9914,legal,25.0,1.71
8234,3930,legal,25.0,1.71
15170,5235,breakdown,22.9,5.09
14400,924,full,275.64,57.75
25403,949,full,347.32,72.76
9095,4289,full,215.99,45.25
8682,930,full,302.52,63.37
17704,3326,breakdown,16.89,4.54
13671,7737,breakdown,16.89,4.54
14974,9228,legal,25.0,1.71
4626,4283,legal,25.0,1.71
22354,264,full,321.88,67.43
8326,3679,legal,25.0,1.71
25023,5684,full,422.02,88.41
5960,2791,full,143.12,29.98
27399,2558,breakdown,16.89,4.54
2540,6311,full,291.26,61.02
12829,1458,breakdown,16.89,4.54
432,5336,legal,25.0,1.71
10572,3473,legal,25.0,1.71
12506,2478,breakdown,16.89,4.54
17953,2942,legal,25.0,1.71
15164,9326,breakdown,22.9,5.09
985,9132,full,226.42,47.43
17607,1943,full,430.97,90.28
28949,8605,legal,25.0,1.71
12669,7636,full,172.87,36.22
2001,1549,full,260.01,54.47
12684,1524,legal,25.0,1.71
12011,7275,breakdown,16.89,4.54
20506,9487,legal,46.13,1.71
152,7041,full,386.32,80.93
22022,4672,breakdown,16.89,4.54
494,8294,full,465.24,97.46
17374,1951,breakdown,16.89,4.54
17263,6301,breakdown,16.89,4.54
11263,9158,full,591.36,123.88
8613,548,full,236.51,49.55
27293,2901,full,171.53,35.93
20979,4198,breakdown,,5.09
16547,6157,full,316.25,66.25
18981,491,full,510.82,107.01
10171,313,full,432.68,90.64
2026,9455,full,172.87,36.22
5387,8949,legal,25.0,1.71
14483,2829,breakdown,25.9,5.91
2190,615,breakdown,16.89,4.54
26068,7406,legal,46.13,1.71
26397,460,breakdown,16.89,4.54
28859,2270,legal,25.0,1.71
15101,1863,full,350.31,73.39
28437,5236,breakdown,16.89,4.54
17926,3056,full,266.37,55.8
23686,8111,breakdown,16.89,4.54
5889,783,full,291.19,61.0
18337,7406,full,869.67,182.19
5754,5762,legal,25.0,1.71
8720,645,legal,69.23,2.27
7309,7345,breakdown,16.89,4.54
25700,188,breakdown,16.89,4.54
11290,8966,full,198.7,41.63
29908,3271,full,219.94,46.08
26512,3205,legal,25.0,1.71
16496,1625,legal,25.0,1.71
27798,7887,legal,25.0,1.71
4710,9039,legal,37.5,2.02
29498,8963,legal,25.0,1.71
22790,7794,breakdown,32.4,6.5
6276,580,legal,25.0,1.71
18873,872,full,329.53,69.03
10251,9206,breakdown,16.89,4.54
15461,2473,legal,25.0,1.71
25014,6957,legal,46.13,1.71
18910,1004,legal,25.0,1.71
15262,8136,breakdown,22.9,5.09
28248,7524,breakdown,16.89,4.54
5704,8940,breakdown,22.9,5.09
19440,2431,full,446.53,93.54
24068,7963,full,152.23,31.89
22660,2345,legal,25.0,1.71
25378,5694,full,192.65,40.36
28828,1688,full,1407.2,294.78
7039,5815,legal,25.0,1.71
27485,4410,legal,25.0,1.71
18125,5443,legal,37.5,2.02
21797,7464,full,409.81,85.85
25739,3759,full,726.72,152.24
16675,8558,breakdown,16.89,4.54
13023,4054,legal,25.0,1.71
20830,6122,full,152.23,31.89
15006,6541,full,776.29,162.62
23560,5240,legal,25.0,1.71
24526,727,full,416.75,87.3
20617,2969,full,289.21,60.59
4561,9518,full,213.38,44.7
28701,8562,full,344.17,72.1
371,5673,legal,37.5,2.02
9511,2347,breakdown,16.89,4.54
10252,7351,breakdown,16.89,4.54
26936,2020,breakdown,22.9,5.09
8567,6448,full,152.23,31.89
7910,693,full,171.53,35.94
17622,60,breakdown,16.89,4.54
5241,6420,breakdown,22.9,5.09
18354,7042,full,456.68,95.67
10010,1492,full,152.28,31.9
26257,2810,legal,37.5,2.02
15008,8374,legal,25.0,1.71
25989,2650,full,586.99,122.97
18172,6335,legal,25.0,1.71
4228,6943,full,237.26,49.7
3484,9936,breakdown,22.9,5.09
22612,6532,full,467.25,97.89
27921,9070,legal,25.0,1.71
17458,4048,full,224.23,46.97
25282,1510,full,442.18,92.63
16079,5099,full,548.46,114.89
26122,9952,legal,25.0,1.71
7222,2739,legal,25.0,1.71
10348,8690,full,595.19,124.68
12458,9903,legal,37.5,2.02
15830,1561,full,784.75,164.4
20857,4907,breakdown,16.89,4.54
6654,8304,breakdown,16.89,4.54
11786,1424,full,247.78,51.91
1645,3541,legal,25.0,1.71
8618,1998,legal,25.0,1.71
29116,4247,full,169.37,35.48
2013,6376,breakdown,22.9,5.09
29282,6712,breakdown,22.9,5.09
13734,6477,breakdown,22.9,5.09
13441,4356,full,150.32,31.49
1419,4607,breakdown,16.89,4.54
6866,7079,full,200.8,42.07
888,9425,legal,25.0,1.71
20658,4205,full,494.65,103.62
11110,7178,legal,25.0,1.71
24149,840,full,821.66,172.13
8399,6724,full,218.17,45.71
11680,398,full,172.87,36.22
2469,1211,full,126.86,26.58
25667,4952,breakdown,16.89,4.54
26147,22,legal,25.0,1.71
12091,6667,legal,25.0,1.71
20939,1944,full,171.07,35.84
13410,8549,breakdown,16.89,4.54
12838,1258,full,192.3,40.28
29550,7722,breakdown,16.89,4.54
382,3738,legal,30.0,1.71
8013,9851,breakdown,16.89,4.54
14585,3512,legal,25.0,1.71
23344,9839,legal,25.0,1.71
25074,8302,full,236.55,49.55
6734,8120,legal,25.0,1.71
28162,2381,breakdown,16.89,4.54
24247,2863,breakdown,16.89,4.54
24169,6788,breakdown,22.9,5.09
11080,9062,breakdown,22.9,5.09
795,461,legal,25.0,1.71
2213,9223,full,327.37,68.58
5214,2356,breakdown,16.89,4.54
26776,8846,full,303.62,63.61
19698,7678,breakdown,25.9,5.91
16196,9148,full,641.8,134.45
21683,3482,full,2671.19,559.58
19773,2875,breakdown,16.89,4.54
13174,1701,breakdown,16.89,4.54
4972,6388,breakdown,16.89,4.54
5378,8847,legal,46.13,1.71
28455,9974,full,775.06,162.36
5373,1947,legal,37.5,2.02
1763,8914,full,185.08,38.77
7921,5489,legal,25.0,1.71
25921,8042,full,298.02,62.43
12138,1925,legal,25.0,1.71
12220,8104,full,300.26,62.9
27116,3449,legal,46.13,1.71
22874,2443,breakdown,16.89,4.54
13696,8766,full,621.4,130.18
26699,6221,full,488.57,102.35
9016,5749,full,190.92,40.0
4979,5172,legal,25.0,1.71
10479,346,breakdown,16.89,4.54
12457,2159,legal,25.0,1.71
23892,6786,breakdown,16.89,4.54
23642,1075,breakdown,16.89,4.54
26544,4709,legal,37.5,2.02
6393,6544,breakdown,16.89,4.54
14758,4856,breakdown,16.89,4.54
8751,6858,legal,25.0,1.71
1523,9509,breakdown,22.9,5.09
6114,1659,legal,25.0,1.71
18947,9079,breakdown,16.89,4.54
9028,7969,full,208.09,43.59
23446,2142,breakdown,22.9,5.09
25563,581,breakdown,16.89,4.54
20842,9646,legal,25.0,1.71
20814,5191,legal,37.5,2.02
7853,4424,breakdown,16.89,4.54
20473,8069,breakdown,22.9,5.09
18310,4113,full,321.98,67.45
28580,2046,breakdown,16.89,4.54
26062,4751,full,275.0,57.61
29780,2946,legal,25.0,1.71
17634,2131,full,191.8,40.18
2924,991,full,426.91,89.43
27589,5259,legal,37.5,2.02
8443,5696,legal,25.0,1.71
19200,9626,full,242.99,50.9
17441,7198,breakdown,16.89,4.54
21732,7190,full,336.8,70.56
21654,6534,full,220.57,46.21
11225,7809,breakdown,16.89,4.54
20729,989,breakdown,16.89,4.54
13251,9835,legal,25.0,1.71
7318,2135,breakdown,16.89,4.54
1150,6484,breakdown,22.9,5.09
13788,6720,breakdown,16.89,4.54
10525,1295,legal,25.0,1.71
19020,6218,legal,37.5,2.02
18036,4623,breakdown,22.9,5.09
26230,3922,legal,25.0,1.71
930,1377,full,256.73,53.78
12533,9171,full,926.78,194.15
24226,8795,breakdown,22.9,5.09
1990,855,legal,25.0,1.71
18507,6344,legal,25.0,1.71
23337,292,breakdown,16.89,4.54
4134,1795,legal,25.0,1.71
19129,339,legal,25.0,1.71
25834,9864,legal,25.0,1.71
25859,5788,legal,25.0,1.71
22485,4002,full,388.88,81.47
3645,7135,legal,46.13,1.71
25483,7839,breakdown,16.89,4.54
28846,4270,legal,25.0,1.71
459,5844,breakdown,25.9,5.91
26600,4160,legal,25.0,1.71
27624,7059,breakdown,22.9,5.09
3309,62,full,183.45,38.43
5186,984,breakdown,16.89,4.54
12525,9490,breakdown,16.89,4.54
25807,8412,breakdown,16.89,4.54
2366,3205,full,171.53,35.94
4234,1283,full,173.73,36.39
12889,3384,breakdown,16.89,4.54
5004,1808,legal,25.0,1.71
11915,4910,legal,25.0,1.71
13182,889,legal,25.0,1.71
29120,8485,breakdown,16.89,4.54
15913,7594,legal,25.0,1.71
14898,9594,full,252.45,52.89
21914,3246,full,289.37,60.62
259,1061,breakdown,16.89,4.54
21106,8253,legal,25.0,1.71
9274,4133,full,250.55,52.49
16896,8491,legal,25.0,1.71
1796,7833,full,152.23,31.89
23804,291,breakdown,16.89,4.54
21946,4978,full,387.87,81.25
19743,7926,full,374.3,78.41
12930,5876,breakdown,22.9,5.09
10225,80,breakdown,22.9,5.09
22372,6501,breakdown,16.89,4.54
1305,243,breakdown,22.9,5.09
6474,7809,legal,25.0,1.71
11350,1575,legal,25.0,1.71
10546,367,full,240.11,50.3
3519,3904,full,919.67,192.66
3965,1312,breakdown,16.89,4.54
14081,1952,full,412.82,86.48
27435,4094,full,356.16,74.61
23570,3278,legal,25.0,1.71
2428,3851,breakdown,25.9,5.91
18257,3098,full,281.64,59.0
20248,7560,legal,25.0,1.71
6825,4048,legal,37.5,2.02
11844,7349,legal,25.0,1.71
29897,660,legal,37.5,2.02
7243,3666,breakdown,16.89,4.54
13260,9872,legal,25.0,1.71
7578,7700,legal,25.0,1.71
19294,6865,breakdown,16.89,4.54
1614,3628,breakdown,16.89,4.54
27360,1605,breakdown,16.89,4.54
21815,2435,full,387.33,81.14
8087,4166,full,202.01,42.32
21204,7210,legal,25.0,1.71
7253,7446,full,227.71,47.7
13492,6355,legal,25.0,1.71
22055,6534,breakdown,16.89,4.54
20938,4432,legal,25.0,1.71
27735,9365,legal,25.0,1.71
11584,4652,breakdown,16.89,4.54
26516,4395,full,485.23,101.65
6323,2214,breakdown,16.89,4.54
17187,6331,breakdown,22.9,5.09
29965,4556,breakdown,16.89,4.54
19919,6316,breakdown,16.89,4.54
8006,1518,full,525.63,110.11
9112,1357,full,416.37,87.22
1765,2761,legal,25.0,1.71
8016,7230,breakdown,16.89,4.54
29265,520,full,533.8,111.83
23957,7647,legal,25.0,1.71
8661,2285,breakdown,16.89,4.54
16536,6631,legal,46.13,1.71
14370,1731,full,318.02,66.62
24624,9152,legal,25.0,1.71
5293,8039,full,260.5,54.57
2984,1257,full,376.59,78.89
5936,9061,full,275.45,57.7
18390,7884,full,101.2,21.2
15093,1940,full,235.84,49.41
15914,8069,full,544.97,114.16
21719,5674,legal,25.0,1.71
3363,4292,legal,25.0,1.71
5022,3287,breakdown,16.89,4.54
29225,2420,full,399.07,83.6
16131,9552,full,152.23,31.89
17314,3863,breakdown,16.89,4.54
10714,8730,legal,25.0,1.71
6264,3655,breakdown,16.89,4.54
19985,205,legal,69.23,2.27
12793,5339,breakdown,16.89,4.54
19609,390,full,382.44,80.12
4622,2989,breakdown,16.89,4.54
123,7196,full,334.21,70.01
3999,9151,full,324.58,67.99
18623,1918,breakdown,16.89,4.54
27773,5713,breakdown,22.9,5.09
27674,704,legal,25.0,1.71
15037,6808,legal,46.13,1.71
18979,2835,breakdown,22.9,5.09
22952,5502,full,281.76,59.03
26568,2339,full,287.08,60.14
15338,8820,legal,69.23,2.27
20389,1523,full,287.99,60.33
24664,8839,full,247.24,51.79
8061,3883,full,204.96,42.93
21660,8581,full,803.69,168.37
8612,7337,breakdown,16.89,4.54
8075,8390,full,291.91,61.16
7794,4547,breakdown,16.89,4.54
2425,1721,full,323.9,67.86
26983,1223,full,275.17,57.64
27658,1373,legal,25.0,1.71
15773,5418,legal,25.0,1.71
7688,7653,full,1039.64,217.79
20358,8573,breakdown,22.9,5.09
8850,7118,legal,25.0,1.71
5163,3904,breakdown,16.89,4.54
16840,5947,full,544.47,114.06
6957,7288,full,172.87,36.22
10148,4388,breakdown,16.89,4.54
14276,9737,breakdown,22.9,5.09
3880,5057,breakdown,16.89,4.54
27147,2830,legal,25.0,1.71
28282,3227,breakdown,16.89,4.54
29909,1954,breakdown,16.89,4.54
16006,573,legal,25.0,1.71
8109,4949,legal,37.5,2.02
21414,7627,legal,25.0,1.71
24958,7781,legal,37.5,2.02
10824,6688,full,680.6,142.57
12544,8132,breakdown,16.89,4.54
22204,6906,breakdown,16.89,4.54
17925,4813,legal,25.0,1.71
26153,6380,full,215.84,45.22
1070,379,breakdown,16.89,4.54
27057,3916,legal,46.13,1.71
22908,9613,legal,37.5,2.02
2154,1327,legal,46.13,1.71
17658,3068,breakdown,16.89,4.54
25562,4906,full,375.09,78.58
2544,1372,full,152.23,31.89
7087,3620,full,172.87,36.22
27103,3818,breakdown,22.9,5.09
16661,1020,breakdown,16.89,4.54
10738,9141,legal,25.0,1.71
26799,4160,breakdown,16.89,4.54
29725,4072,full,483.24,101.23
1677,4035,breakdown,16.89,4.54
10456,5468,breakdown,22.9,5.09
26046,4744,breakdown,16.89,4.54
17799,7943,full,150.32,31.49
13645,1707,breakdown,16.89,4.54
2863,1110,full,281.16,58.9
13288,6453,breakdown,22.9,5.09
16748,6424,breakdown,22.9,5.09
5000,1187,legal,25.0,1.71
23324,549,breakdown,16.89,4.54
9579,2356,legal,25.0,1.71
3117,2970,breakdown,22.9,5.09
24995,40,legal,25.0,1.71
26142,6540,breakdown,16.89,4.54
11302,8538,breakdown,16.89,4.54
9146,9998,legal,25.0,1.71
28569,702,legal,,1.71
6490,6181,breakdown,16.89,4.54
20474,5246,full,230.94,48.38
16869,2962,breakdown,16.89,4.54
21307,8784,full,1213.39,254.19
8651,6293,full,218.43,45.76
26269,1589,legal,25.0,1.71
14004,9298,breakdown,22.9,5.09
20809,1571,full,152.63,31.98
22635,3226,legal,46.13,1.71
3525,1570,legal,46.13,1.71
24234,6619,full,198.55,41.6
29947,8675,full,315.3,66.05
24774,2914,legal,37.5,2.02
29740,6100,full,405.63,84.98
2870,553,legal,46.13,1.71
16567,9123,full,727.89,152.48
5715,4805,full,227.76,47.71
6054,2472,legal,25.0,1.71
16277,6419,legal,37.5,2.02
10471,587,breakdown,16.89,4.54
4198,8009,legal,37.5,2.02
6577,8865,legal,25.0,1.71
4365,5147,legal,37.5,2.02
11441,568,breakdown,22.9,5.09
18297,9332,legal,25.0,1.71
10506,2439,legal,46.13,1.71
22963,8676,full,463.08,97.01
1712,9365,full,150.32,31.49
19991,4391,full,684.98,143.49
21521,4343,full,278.61,58.37
1744,6908,legal,25.0,1.71
961,4086,full,171.97,36.03
67,1911,full,195.33,40.92
9698,2125,legal,25.0,1.71
26270,6043,breakdown,22.9,5.09
21798,6245,full,250.29,52.44
27963,3033,full,289.59,60.67
24058,708,breakdown,22.9,5.09
18412,782,legal,30.0,1.71
26100,2757,breakdown,16.89,4.54
17340,1622,full,390.71,81.85
2291,3096,legal,37.5,2.02
22105,2528,full,1467.27,307.37
28656,588,full,219.64,46.01
5399,6322,full,523.99,109.77
23232,266,legal,25.0,1.71
17495,7152,legal,25.0,1.71
14121,2376,legal,25.0,1.71
8965,6997,legal,25.0,1.71
14843,5731,breakdown,16.89,4.54
20091,1619,full,333.92,69.95
5656,1692,breakdown,16.89,4.54
20703,2737,breakdown,16.89,4.54
16441,7811,full,332.61,69.68
7752,8605,breakdown,16.89,4.54
10156,2734,breakdown,16.89,4.54
12809,1868,legal,25.0,1.71
15910,6523,breakdown,16.89,4.54
24631,5017,legal,25.0,1.71
22732,3637,full,175.94,36.86
4748,8224,breakdown,16.89,4.54
9034,3340,breakdown,16.89,4.54
14864,9082,full,298.25,62.49
5698,5515,full,978.94,205.08
3461,7536,full,525.18,110.02
8296,5993,breakdown,16.89,4.54
19315,6207,breakdown,16.89,4.54
10708,8307,breakdown,16.89,4.54
636,7321,full,185.01,38.76
1142,9642,legal,25.0,1.71
23653,8062,full,412.81,86.48
8664,313,legal,25.0,1.71
1717,7168,full,169.37,35.48
913,9355,legal,69.23,2.27
6780,2692,legal,25.0,1.71
8915,6951,breakdown,16.89,4.54
1261,5190,full,162.86,34.12
24475,4530,legal,25.0,1.71
17884,8203,full,257.18,53.88
24366,9036,full,510.68,106.98
2875,1304,full,504.37,105.66
19858,3206,legal,25.0,1.71
18189,6066,legal,25.0,1.71
24497,6804,legal,37.5,2.02
29797,2017,breakdown,16.89,4.54
27061,7697,full,101.2,21.2
5248,5915,breakdown,22.9,5.09
12625,7992,full,645.0,135.12
27807,6021,full,612.86,128.39
19237,1252,full,350.7,73.47
23433,8301,legal,25.0,1.71
19197,2225,legal,46.13,1.71
20191,836,breakdown,16.89,4.54
1159,5806,legal,25.0,1.71
7828,7869,breakdown,16.89,4.54
11626,8946,breakdown,16.89,4.54
5968,232,breakdown,22.9,5.09
1849,7234,full,101.2,21.2
8506,8792,legal,30.0,1.71
18427,2514,breakdown,16.89,4.54
27764,9497,legal,45.0,2.08
7621,3897,full,381.84,79.99
22681,3823,full,381.4,79.9
9002,7225,legal,25.0,1.71
11124,4053,full,211.85,44.38
16687,6201,full,245.43,51.41
26744,9250,breakdown,22.9,5.09
7681,6966,legal,25.0,1.71
9084,273,legal,37.5,2.02
15038,9317,breakdown,22.9,5.09
709,4891,breakdown,16.89,4.54
25404,1420,full,242.16,50.73
28799,6352,breakdown,16.89,4.54
15454,9239,full,907.91,190.19
121,1550,full,279.15,58.48
22214,7984,breakdown,16.89,4.54
21162,8072,breakdown,16.89,4.54
22869,2347,full,545.96,114.37
12843,581,legal,25.0,1.71
5589,1321,breakdown,16.89,4.54
26036,5094,full,175.92,36.85
12293,6657,legal,37.5,2.02
16184,5851,full,104.88,21.97
7380,3280,breakdown,22.9,5.09
16052,8551,full,222.02,46.51
13153,4780,full,737.51,154.5
28156,7003,breakdown,25.9,5.91
19843,1385,legal,25.0,1.71
18609,7789,full,152.23,31.89
27515,1058,breakdown,16.89,4.54
8748,1618,legal,46.13,1.71
19354,3246,breakdown,16.89,4.54
1298,8655,full,399.4,83.67
23703,3858,legal,25.0,1.71
15899,6328,legal,25.0,1.71
5496,3518,legal,69.23,2.27
1599,2958,full,169.28,35.46
8954,1389,full,278.06,58.25
13498,1922,breakdown,16.89,4.54
9092,7320,breakdown,16.89,4.54
18148,3402,full,236.84,49.62
13472,5123,legal,30.0,1.71
5180,2413,full,152.23,31.89
15481,3788,full,385.85,80.83
560,969,full,236.9,49.62
11366,4511,legal,25.0,1.71
13524,8241,full,528.25,110.66
18298,7062,breakdown,22.9,5.09
5130,5026,breakdown,16.89,4.54
25336,8157,full,562.59,117.85
22190,9531,legal,25.0,1.71
4715,9026,breakdown,22.9,5.09
15286,488,legal,25.0,1.71
2536,8829,legal,25.0,1.71
28137,7367,breakdown,16.89,4.54
11849,6258,legal,25.0,1.71
29980,6497,breakdown,16.89,4.54
3367,7535,full,251.16,52.62
20407,5265,breakdown,22.9,5.09
7780,711,full,559.86,117.28
5896,7790,breakdown,16.89,4.54
2114,7052,breakdown,16.89,4.54
6237,3041,legal,25.0,1.71
11460,1231,full,196.64,41.19
26160,6011,legal,25.0,1.71
21950,4281,breakdown,22.9,5.09
11503,5066,full,377.41,79.06
29625,5680,breakdown,16.89,4.54
8345,2879,breakdown,16.89,4.54
2901,2894,breakdown,22.9,5.09
20197,5384,legal,25.0,1.71
21921,5459,legal,37.5,2.02
21856,4583,full,866.11,181.44
19691,6913,breakdown,22.9,5.09
3991,9197,full,434.19,90.96
8718,6874,legal,25.0,1.71
12880,8415,full,310.88,65.12
14889,7841,legal,25.0,1.71
8616,2760,breakdown,22.9,5.09
13850,6735,breakdown,16.89,4.54
4665,3547,breakdown,22.9,5.09
16140,4770,legal,25.0,1.71
4892,6830,legal,25.0,1.71
